VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee,trip_id
2,2024-12-01 00:13:10,2024-12-01 00:20:01,2.0,0.51,1.0,N,100,161,2,7.9,1.0,0.5,0.0,0.0,1.0,12.9,2.5,0.0,964
2,2024-12-01 00:29:02,2024-12-01 00:44:18,1.0,2.76,1.0,N,186,143,1,16.3,1.0,0.5,4.26,0.0,1.0,25.56,2.5,0.0,965
1,2024-12-01 00:05:48,2024-12-01 00:29:08,1.0,4.7,1.0,N,137,7,1,22.6,3.5,0.5,5.5,0.0,1.0,33.1,2.5,0.0,966
2,2024-12-01 00:26:14,2024-12-01 00:27:03,1.0,0.08,1.0,N,230,230,2,3.0,1.0,0.5,0.0,0.0,1.0,8.0,2.5,0.0,967
1,2024-12-01 00:25:33,2024-12-01 00:31:02,1.0,0.8,1.0,N,238,239,2,7.9,3.5,0.5,0.0,0.0,1.0,12.9,2.5,0.0,968
2,2024-12-01 00:19:04,2024-12-01 00:33:44,6.0,4.69,1.0,N,148,263,1,20.5,1.0,0.5,2.0,0.0,1.0,27.5,2.5,0.0,969
2,2024-12-01 00:41:44,2024-12-01 00:50:40,6.0,1.99,1.0,N,237,262,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0,970
2,2024-12-01 00:55:24,2024-12-01 00:58:03,6.0,0.51,1.0,N,263,236,1,5.1,1.0,0.5,2.02,0.0,1.0,12.12,2.5,0.0,971
1,2024-12-01 00:07:14,2024-12-01 00:21:46,1.0,3.6,1.0,N,236,230,1,18.4,3.5,0.5,4.65,0.0,1.0,28.05,2.5,0.0,972
1,2024-12-01 00:28:51,2024-12-01 00:36:33,1.0,0.3,1.0,N,230,100,1,7.9,3.5,0.5,4.0,0.0,1.0,16.9,2.5,0.0,973
2,2024-12-01 00:21:42,2024-12-01 00:39:53,1.0,3.53,1.0,N,163,211,1,19.8,1.0,0.5,4.96,0.0,1.0,29.76,2.5,0.0,974
2,2024-12-01 00:56:19,2024-12-01 01:06:21,1.0,1.33,1.0,N,148,87,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0,975
2,2024-12-01 00:13:18,2024-12-01 00:23:28,1.0,1.21,1.0,N,229,48,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0,976
2,2024-12-01 00:28:45,2024-12-01 00:35:06,1.0,1.16,1.0,N,48,186,1,8.6,1.0,0.5,4.08,0.0,1.0,17.68,2.5,0.0,977
2,2024-12-01 00:36:42,2024-12-01 00:46:54,1.0,1.23,1.0,N,186,161,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0,978
2,2024-12-01 00:55:19,2024-12-01 01:04:49,1.0,2.06,1.0,N,164,79,1,12.1,1.0,0.5,2.0,0.0,1.0,19.1,2.5,0.0,979
2,2024-12-01 00:05:56,2024-12-01 00:12:39,1.0,0.73,1.0,N,249,113,1,7.9,1.0,0.5,3.0,0.0,1.0,15.9,2.5,0.0,980
2,2024-12-01 00:25:13,2024-12-01 00:45:41,1.0,6.09,1.0,N,144,263,1,28.9,1.0,0.5,6.78,0.0,1.0,40.68,2.5,0.0,981
2,2024-12-01 00:35:36,2024-12-01 00:43:34,1.0,1.7,1.0,N,88,231,1,10.7,1.0,0.5,1.08,0.0,1.0,16.78,2.5,0.0,982
2,2024-12-01 00:53:07,2024-12-01 01:24:25,1.0,19.95,2.0,N,132,249,1,70.0,0.0,0.5,15.15,0.0,1.0,90.9,2.5,1.75,983
2,2024-12-01 00:32:06,2024-12-01 00:36:09,1.0,1.18,1.0,N,158,68,1,7.2,1.0,0.5,1.0,0.0,1.0,13.2,2.5,0.0,984
1,2024-12-01 00:03:37,2024-12-01 00:25:42,1.0,6.6,1.0,N,142,79,1,31.0,3.5,0.5,6.48,0.0,1.0,42.48,2.5,0.0,985
1,2024-12-01 00:38:43,2024-12-01 00:48:53,1.0,1.4,1.0,N,79,45,1,11.4,3.5,0.5,3.25,0.0,1.0,19.65,2.5,0.0,986
1,2024-12-01 00:10:05,2024-12-01 00:34:17,1.0,6.0,1.0,N,263,256,2,26.1,3.5,0.5,0.0,0.0,1.0,31.1,2.5,0.0,987
1,2024-12-01 00:57:44,2024-12-01 01:00:53,1.0,0.6,1.0,N,249,249,1,5.1,3.5,0.5,2.0,0.0,1.0,12.1,2.5,0.0,988
2,2024-12-01 00:29:09,2024-12-01 00:55:46,1.0,10.38,1.0,N,138,239,1,44.3,6.0,0.5,12.25,6.94,1.0,75.24,2.5,1.75,989
2,2024-12-01 00:04:03,2024-12-01 00:24:54,1.0,5.38,1.0,N,114,146,1,25.4,1.0,0.5,3.0,6.94,1.0,40.34,2.5,0.0,990
2,2024-12-01 00:32:38,2024-12-01 00:35:30,2.0,1.14,1.0,N,229,170,1,6.5,1.0,0.5,2.3,0.0,1.0,13.8,2.5,0.0,991
2,2024-12-01 00:43:50,2024-12-01 00:52:51,1.0,1.9,1.0,N,79,87,1,12.1,1.0,0.5,3.42,0.0,1.0,20.52,2.5,0.0,992
2,2024-12-01 00:09:06,2024-12-01 00:19:29,1.0,1.67,1.0,N,230,68,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0,993
2,2024-12-01 00:22:35,2024-12-01 00:29:05,1.0,1.19,1.0,N,246,48,1,8.6,1.0,0.5,5.05,0.0,1.0,18.65,2.5,0.0,994
2,2024-12-01 00:31:42,2024-12-01 00:36:30,1.0,0.61,1.0,N,48,48,1,6.5,1.0,0.5,2.3,0.0,1.0,13.8,2.5,0.0,995
2,2024-12-01 00:34:29,2024-12-01 01:14:21,1.0,21.97,2.0,N,132,142,1,70.0,0.0,0.5,10.0,6.94,1.0,92.69,2.5,1.75,996
2,2024-12-01 00:25:15,2024-12-01 00:30:53,3.0,1.82,1.0,N,229,107,1,9.3,1.0,0.5,1.0,0.0,1.0,15.3,2.5,0.0,997
2,2024-12-01 00:23:57,2024-12-01 00:28:06,2.0,0.85,1.0,N,237,141,1,6.5,1.0,0.5,2.3,0.0,1.0,13.8,2.5,0.0,998
2,2024-12-01 00:21:41,2024-12-01 00:47:18,1.0,11.09,1.0,N,138,40,1,45.7,6.0,0.5,10.0,0.0,1.0,64.95,0.0,1.75,999
